"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","key_press","response","button_pressed","reward_s01","reward_s02","feedback01","feedback02","listcross"
"html-keyboard-response","341","991803","0.0-59.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-74.4</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","342","992806","0.0-59.0-2.1","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-74.4</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","343","996315","0.0-59.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","344","998317","0.0-60.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","345","1000107","0.0-60.0-1.0","","1788.7900000006193","<p>今どれくらい楽しいかを教えてください</p>","","77","","","","","",""
"html-keyboard-response","346","1002912","0.0-60.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","347","1004619","0.0-61.0-0.0","","1704.7299999993993","","","","1","-60","-300","0","-300","5"
"html-keyboard-response","348","1009123","0.0-61.0-1.0","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-60</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","349","1010134","0.0-61.0-2.0","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-60</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","350","1015041","0.0-61.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","351","1016713","0.0-61.0-0.1","","1669.1599999994505","","","","4","0","-52.8","52.8","-52.8","10"
"html-keyboard-response","352","1021227","0.0-61.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥52.8</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-52.8</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","353","1022238","0.0-61.0-2.1","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-52.8</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","354","1027139","0.0-61.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","355","1027930","0.0-61.0-0.2","","787.9599999996135","","","","4","60","0","148.8","0","4"
"html-keyboard-response","356","1032437","0.0-61.0-1.2","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥148.8</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","357","1033450","0.0-61.0-2.2","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","358","1036262","0.0-61.0-3.2","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","359","1038263","0.0-62.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","360","1041163","0.0-62.0-1.0","","2899.2349999990547","<p>今どれくらい楽しいかを教えてください</p>","","27","","","","","",""
"html-keyboard-response","361","1046765","0.0-62.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","362","1048128","0.0-63.0-0.0","","1362.2950000007404","","","","1","-30","-150","0","-150","6"
"html-keyboard-response","363","1052634","0.0-63.0-1.0","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-30</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","364","1053640","0.0-63.0-2.0","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-30</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","365","1059253","0.0-63.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","366","1060610","0.0-63.0-0.1","","1354.2049999996088","","","","4","40","0","88","0","8"
"html-keyboard-response","367","1065119","0.0-63.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥88</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","368","1066130","0.0-63.0-2.1","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","369","1071732","0.0-63.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","370","1073761","0.0-63.0-0.2","","2026.754999998957","","","","4","-50","-110","0","-110","6"
"html-keyboard-response","371","1078275","0.0-63.0-1.2","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-110</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","372","1079281","0.0-63.0-2.2","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-110</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","373","1086282","0.0-63.0-3.2","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","374","1088283","0.0-64.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","375","1090323","0.0-64.0-1.0","","2039.035000001546","<p>今どれくらい楽しいかを教えてください</p>","","82","","","","","",""
"html-keyboard-response","376","1093123","0.0-64.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","377","1095052","0.0-65.0-0.0","","1927.5199999990873","","","","1","-40","0","0","-126.4","8"
"html-keyboard-response","378","1099555","0.0-65.0-1.0","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-40</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","379","1100570","0.0-65.0-2.0","","null","<p style='position: absolute; top: 38%;left: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 42%;left: 28%;color: whilt;font-size: 45pt;'>￥-40</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","380","1103372","0.0-65.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","381","1104298","0.0-65.0-0.1","","923.9099999994505","","","","4","40","0","88.8","0","7"
"html-keyboard-response","382","1108811","0.0-65.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥88.8</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","383","1109812","0.0-65.0-2.1","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","384","1112614","0.0-65.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","385","1114615","0.0-66.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","386","1115813","0.0-66.0-1.0","","1196.7800000002608","<p>今どれくらい楽しいかを教えてください</p>","","98","","","","","",""
"html-keyboard-response","387","1118613","0.0-66.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","388","1119686","0.0-67.0-0.0","","1069.9000000003725","","","","4","0","-33","33","-33","5"
"html-keyboard-response","389","1124197","0.0-67.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥33</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-33</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","390","1125200","0.0-67.0-2.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-33</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","391","1130804","0.0-67.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","392","1132541","0.0-67.0-0.1","","1733.9499999999534","","","","4","-60","0","0","-109.2","3"
"html-keyboard-response","393","1137043","0.0-67.0-1.1","","4020.0999999998603","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-109.2</p><p style='font-size: 48px'>+</p>","18","","","","","","",""
"html-keyboard-response","394","1138058","0.0-67.0-2.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","395","1140171","0.0-67.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","396","1141182","0.0-67.0-0.2","","1009.6849999991246","","","","4","0","-45","45","-45","11"
"html-keyboard-response","397","1145684","0.0-67.0-1.2","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥45</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-45</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","398","1146686","0.0-67.0-2.2","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-45</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","399","1153687","0.0-67.0-3.2","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","400","1155687","0.0-68.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","401","1159697","0.0-68.0-1.0","","null","<p>今どれくらい楽しいかを教えてください</p>","","null","","","","","",""
"html-keyboard-response","402","1162500","0.0-68.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","403","1165512","0.0-69.0-0.0","","null","","","","null","-30","0","0","-54.6","3"
"html-keyboard-response","404","1170015","0.0-69.0-1.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-54.6</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","405","1171022","0.0-69.0-2.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-54.6</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","406","1178036","0.0-69.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
